time,price,size
1725288167904,189720,1
1725288179922,189740,3
1725288179922,189740,3
1725288180671,189740,1
1725288180922,189730,2
1725288180922,189730,2
1725288182266,189720,3
1725288182266,189720,3
1725288183426,189710,2
1725288183426,189710,2
1725288206959,189720,2
1725288211967,189730,2
1725288218311,189750,1
1725288218311,189750,1
1725288218974,189750,3
1725288227328,189740,1
1725288227328,189740,1
1725288233745,189720,2
1725288233745,189720,2
1725288234495,189710,1
1725288234495,189710,1
1725288239002,189720,1
1725288242757,189710,1
1725288249016,189720,4
1725288249016,189720,4
1725288256526,189700,1
1725288256526,189700,1
1725288263787,189700,2
1725288275555,189710,1
1725288275555,189710,1
1725288282062,189700,1
1725288338388,189720,1
1725288367268,189710,1
1725288391710,189690,2
1725288391710,189690,2
1725288417007,189730,1
1725288417007,189730,1
1725288422845,189730,4
1725288427009,189730,1
1725288432012,189720,2
1725288432012,189720,2
1725288436356,189710,1
1725288436356,189710,1
1725288471403,189700,1
1725288486845,189690,1
1725288488427,189670,1
1725288489088,189680,1
1725288490679,189670,1
1725288491433,189670,2
1725288492888,189680,1
1725288492888,189680,1
1725288503607,189700,1
1725288504608,189690,2
1725288504609,189690,2
1725288506110,189730,2
1725288506915,189730,1
1725288513871,189740,1
1725288520430,189740,2
1725288521239,189740,1
1725288530644,189730,1
1725288555264,189740,1
1725288558931,189730,1
1725288568971,189720,1
1725288584465,189700,1
1725288595980,189720,4
1725288595980,189720,4
1725288597734,189730,2
1725288597734,189730,2
1725288598484,189730,1
1725288598986,189740,1
1725288609997,189760,2
1725288609997,189760,2
1725288610748,189760,1
1725288613753,189750,1
1725288618347,189760,1
1725288619511,189780,1
1725288620014,189770,1
1725288627771,189760,2
1725288627771,189760,2
1725288632778,189770,3
1725288632778,189770,3
1725288637192,189770,1
1725288637192,189770,3
1725288638035,189770,1
1725288645043,189760,1
1725288655600,189760,3
1725288662406,189760,1
1725288672599,189760,2
1725288674835,189750,1
1725288674835,189750,1
1725288678431,189760,1
1725288684097,189780,1
1725288684479,189770,1
1725288690443,189780,2
1725288690443,189780,2
1725288691133,189780,1
1725288694364,189790,1
1725288697208,189800,3
1725288697208,189800,3
1725288698369,189800,1
1725288705879,189790,1
1725288706878,189800,1
1725288713389,189800,3
1725288722401,189790,1
1725288722401,189790,1
1725288726670,189800,1
1725288728659,189790,1
1725288730165,189800,1
1725288736260,189770,4
1725288736260,189770,4
1725288736921,189770,1
1725288738923,189780,1
1725288741263,189770,6
1725288741263,189770,6
1725288743267,189780,1
1725288743267,189780,1
1725288748934,189760,1
1725288794746,189800,1
1725288808014,189790,1
1725288811017,189780,1
1725288838305,189780,3
1725288839057,189780,1
1725288840813,189770,2
1725288840813,189770,2
1725288850821,189770,1
1725288891118,189780,1
1725288892621,189770,2
1725288892621,189770,2
1725288895374,189760,3
1725288895374,189760,3
1725288897877,189750,1
1725288897877,189750,1
1725288898128,189770,1
1725288928257,189750,3
1725288928257,189750,3
1725288928916,189750,1
1725288934674,189720,1
1725288958331,189700,1
1725288958454,189710,1
1725288969255,189700,2
1725288969255,189700,2
1725288970309,189700,1
1725288973311,189720,2
1725288973311,189720,2
1725289004513,189750,1
1725289004513,189750,1
1725289009016,189730,1
1725289009519,189720,2
1725289009519,189720,2
1725289009767,189730,2
1725289021032,189710,1
1725289021032,189710,1
1725289043812,189700,1
1725289044562,189700,5
1725289061584,189710,1
1725289061584,189710,1
1725289082409,189720,1
1725289087363,189710,1
1725289166304,189710,2
1725289173476,189700,1
1725289173476,189700,1
1725289183488,189690,1
1725289203514,189700,2
1725289203514,189700,2
1725289208521,189690,1
1725289208521,189690,1
1725289209370,189690,2
1725289210364,189700,1
1725289210364,189700,1
1725289217035,189690,1
1725289217871,189690,2
1725289218285,189700,1
1725289218285,189700,1
1725289223541,189710,1
1725289223792,189720,2
1725289223792,189720,2
1725289227637,189700,2
1725289232052,189690,1
1725289232052,189690,1
1725289247824,189670,1
1725289248577,189670,2
1725289260844,189680,1
1725289260844,189680,1
1725289279617,189690,1
1725289282621,189700,1
1725289290633,189700,2
1725289321925,189680,1
1725289321925,189680,1
1725289327443,189690,1
1725289350741,189680,1
1725289370742,189710,1
1725289380003,189700,1
1725289398832,189710,1
1725289431071,189680,1
1725289433131,189670,1
1725289433415,189680,1
1725289434154,189680,2
1725289437423,189670,1
1725289437423,189670,1
1725289442144,189680,1
1725289455603,189690,1
1725289463363,189710,2
1725289463363,189710,2
1725289475880,189700,2
1725289483140,189710,3
1725289483140,189710,3
1725289514323,189700,1
1725289514323,189700,1
1725289528979,189680,1
1725289551814,189680,2
1725289561494,189690,1
1725289561494,189690,1
1725289579069,189700,1
1725289585828,189670,1
1725289588595,189680,1
1725289610614,189670,1
1725289616944,189670,2
1725289617211,189660,4
1725289617211,189660,4
1725289623629,189670,1
1725289623629,189670,1
1725289624629,189680,1
1725289627186,189680,2
1725289635263,189700,1
1725289635263,189700,1
1725289636487,189690,1
1725289655510,189710,1
1725289710083,189700,1
1725289728492,189680,1
1725289731113,189690,1
1725289750890,189680,3
1725289750890,189680,3
1725289751496,189690,1
1725289751496,189690,1
1725289755236,189700,1
1725289784277,189710,1
1725289790444,189710,2
1725289791315,189710,1
1725289798706,189700,3
1725289798706,189700,3
1725289818323,189700,1
1725289899432,189690,1
1725289923975,189700,1
1725289990763,189690,2
1725289990763,189690,2
1725290002293,189670,1
1725290002293,189670,1
1725290042587,189650,1
1725290043422,189650,2
1725290043863,189660,1
1725290043863,189660,1
1725290052119,189650,1
1725290060612,189660,1
1725290070682,189670,1
1725290077250,189660,2
1725290077250,189660,2
1725290084392,189670,2
1725290091900,189680,1
1725290091900,189680,1
1725290142311,189700,1
1725290172009,189690,4
1725290172009,189690,4
1725290205133,189690,1
1725290206396,189680,1
1725290221577,189660,1
1725290222416,189660,2
1725290245611,189670,1
1725290245611,189670,1
1725290253622,189700,1
1725290261132,189680,1
1725290279988,189690,1
1725290330756,189670,1
1725290337335,189670,2
1725290341270,189660,1
1725290341270,189660,1
1725290356793,189680,1
1725290370821,189690,1
1725290376436,189680,1
1725290380323,189680,2
1725290387587,189670,1
1725290387587,189670,1
1725290388126,189680,1
1725290428888,189690,1
1725290439311,189680,1
1725290440335,189680,2
1725290452172,189690,1
1725290452172,189690,1
1725290491475,189680,1
1725290508246,189690,2
1725290508246,189690,2
1725290518260,189680,1
1725290518260,189680,1
1725290546550,189690,3
1725290546550,189690,3
1725290576325,189680,1
1725290576325,189680,1
1725290589327,189670,1
1725290591375,189670,3
1725290593233,189660,1
1725290593233,189660,1
1725290598268,189650,1
1725290601834,189660,1
1725290625374,189660,2
1725290626019,189670,4
1725290626019,189670,4
1725290626770,189670,1
1725290638788,189660,1
1725290647896,189670,1
1725290655598,189670,2
1725290657406,189660,2
1725290660071,189680,1
1725290660071,189680,1
1725290663824,189670,1
1725290677930,189660,1
1725290695619,189650,1
1725290706383,189660,1
1725290718283,189680,1
1725290781038,189680,2
1725290812367,189670,5
1725290812367,189670,5
1725290813089,189670,4
1725290816783,189680,1
1725290816783,189680,1
1725290839917,189670,5
1725290839917,189670,5
1725290852419,189680,1
1725290852419,189680,1
1725290871864,189670,1
1725290902996,189660,1
1725290911413,189660,4
1725290934283,189660,2
1725290935047,189660,1
1725290938332,189650,2
1725290938332,189650,2
1725290945213,189650,4
1725290945960,189650,2
1725290947751,189660,1
1725290947751,189660,1
1725290948463,189660,3
1725290953480,189670,2
1725290953480,189670,2
1725290954311,189670,1
1725290965322,189670,2
1725290967326,189680,2
1725290972332,189680,7
1725290973744,189670,2
1725290973744,189670,2
1725290974495,189670,1
1725290974997,189680,4
1725290974997,189680,4
1725290978390,189660,5
1725290978391,189660,5
1725290981026,189650,1
1725290981026,189650,1
1725290981846,189650,3
1725290984815,189660,1
1725290984815,189660,1
1725290986865,189660,3
1725290988391,189670,1
1725290988391,189670,1
1725290989411,189650,1
1725290991517,189650,3
1725290992354,189650,1
1725290992802,189660,2
1725290992802,189660,2
1725291000028,189670,1
1725291000028,189670,1
1725291001780,189660,1
1725291004534,189660,3
1725291005294,189660,1
1725291007788,189650,1
1725291008289,189660,2
1725291008289,189660,2
1725291011293,189660,1
1725291016050,189650,2
1725291016050,189650,2
1725291016865,189650,1
1725291020860,189640,1
1725291030569,189660,1
1725291046666,189670,1
1725291054403,189680,1
1725291059408,189690,2
1725291059408,189690,2
1725291059659,189700,1
1725291059659,189700,1
1725291066667,189680,1
1725291068476,189690,2
1725291068476,189690,2
1725291071241,189670,3
1725291071241,189670,3
1725291082203,189690,2
1725291082203,189690,2
1725291082710,189680,1
1725291082710,189680,1
1725291083690,189670,2
1725291083690,189670,2
1725291084710,189680,1
1725291084710,189680,1
1725291087444,189680,2
1725291088546,189680,1
1725291089264,189670,2
1725291089264,189670,2
1725291094793,189680,1
1725291094794,189680,1
1725291095515,189670,1
1725291113477,189680,1
1725291118755,189660,1
1725291123241,189680,1
1725291131765,189690,1
1725291140570,189680,1
1725291151114,189700,2
1725291151114,189700,2
1725291151779,189700,1
1725291158388,189700,2
1725291179069,189690,1
1725291179069,189690,1
1725291184906,189690,3
1725291185828,189700,1
1725291185829,189700,1
1725291192836,189680,3
1725291192836,189680,3
1725291193586,189680,1
1725291207127,189690,1
1725291248661,189710,2
1725291248661,189710,2
1725291254744,189700,2
1725291271442,189700,1
1725291282802,189690,2
1725291282802,189690,2
1725291290718,189700,2
1725291291219,189710,1
1725291291219,189710,1
1725291292017,189700,2
1725291292017,189700,2
1725291292471,189690,1
1725291292471,189690,1
1725291293221,189690,2
1725291293553,189700,2
1725291294223,189700,1
1725291294974,189710,1
1725291295224,189700,1
1725291296726,189690,2
1725291296726,189690,2
1725291297227,189700,1
1725291297227,189700,1
1725291298066,189690,2
1725291298067,189690,2
1725291299230,189700,1
1725291299230,189700,1
1725291299800,189690,1
1725291300482,189700,1
1725291301749,189710,1
1725291309529,189720,3
1725291309529,189720,3
1725291314253,189710,1
1725291314253,189710,1
1725291322262,189720,1
1725291338122,189730,1
1725291343290,189720,1
1725291372833,189720,3
1725291373582,189720,1
1725291376085,189730,1
1725291386350,189740,1
1725291389102,189730,1
1725291416889,189720,1
1725291421145,189730,1
1725291425401,189730,2
1725291446429,189720,3
1725291446429,189720,3
1725291480222,189730,1
1725291480222,189730,1
1725291481562,189740,1
1725291483225,189750,1
1725291518769,189750,2
1725291530306,189770,1
1725291530306,189770,1
1725291576591,189760,2
1725291576591,189760,2
1725291577339,189760,1
1725291588603,189750,2
1725291588603,189750,2
1725291600367,189740,1
1725291600367,189740,1
1725291639170,189750,1
1725291659196,189750,2
1725291659947,189750,1
1725291684736,189760,1
1725291690239,189770,1
1725291732548,189760,1
1725291740845,189760,2
1725291792873,189770,1
1725291792873,189770,1
1725291832184,189770,2
1725291840276,189770,1
1725291889745,189780,1
1725291894251,189770,1
1725291909020,189780,2
1725291909020,189780,2
1725291910319,189770,2
1725291915028,189770,5
1725291985872,189750,1
1725291985872,189750,1
1725291986194,189740,1
1725291989471,189740,2
1725292000642,189740,1
1725292001393,189740,2
1725292087255,189740,1
1725292111538,189750,2
1725292111538,189750,2
1725292142830,189760,1
1725292142830,189760,1
1725292172155,189750,1
1725292210917,189760,1
1725292298825,189770,1
1725292366624,189750,2
1725292366624,189750,2
1725292367434,189750,1
1725292384740,189770,1
1725292386686,189750,1
1725292393446,189740,2
1725292393446,189740,2
1725292451223,189760,2
1725292457036,189760,1
1725292482334,189760,3
1725292494026,189760,1
1725292604162,189760,3
1725292605004,189760,1
1725292660233,189770,3
1725292660233,189770,3
1725292678344,189780,1
1725292678344,189780,1
1725292687517,189790,1
1725292693275,189780,1
1725292741336,189780,2
1725292771372,189780,1
1725292785388,189770,1
1725292786139,189770,2
1725292812671,189780,2
1725292831721,189770,1
1725292831721,189770,1
1725292835950,189780,2
1725292835951,189780,2
1725292860476,189770,1
1725292860476,189770,1
1725292866545,189780,2
1725292866545,189780,2
1725292896269,189770,2
1725292907534,189770,1
1725292918795,189780,4
1725292918795,189780,4
1725292930558,189790,2
1725292930558,189790,2
1725292956588,189780,2
1725292969103,189770,1
1725292969103,189770,1
1725293027173,189780,2
1725293027173,189780,2
1725293068314,189790,1
1725293068314,189790,1
1725293069475,189800,2
1725293069475,189800,2
1725293102016,189780,1
1725293102017,189780,1
1725293114783,189780,3
1725293118379,189790,1
1725293118379,189790,1
1725293129098,189780,1
1725293135810,189790,1
1725293150828,189790,3
1725293185120,189800,1
1725293185120,189800,1
1725293242189,189790,1
1725293285468,189790,4
1725293286177,189790,1
1725293291258,189800,1
1725293293016,189790,1
1725293296522,189780,3
1725293296522,189780,3
1725293355757,189810,4
1725293355757,189810,4
1725293359511,189810,3
1725293365333,189800,1
1725293365333,189800,1
1725293401071,189820,1
1725293409818,189810,2
1725293409818,189810,2
1725293420078,189820,2
1725293436195,189820,1
1725293470385,189830,3
1725293470385,189830,3
1725293470909,189810,1
1725293470909,189810,1
1725293480396,189820,1
1725293483150,189810,1
1725293622058,189800,1
1725293646124,189800,2
1725293693939,189800,1
1725293700697,189810,1
1725293737343,189790,2
1725293737343,189790,2
1725293737950,189800,1
1725293737950,189800,1
1725293834067,189790,2
1725293834067,189790,2
1725293885625,189790,4
1725293922668,189790,1
1725293938966,189790,2
1725294013272,189780,2
1725294015798,189780,1
1725294071266,189760,1
1725294087787,189750,9
1725294087787,189750,9
1725294286052,189760,2
1725294286052,189760,2
1725294419221,189770,1
1725294419221,189770,1
1725294446790,189790,2
1725294446790,189790,2
1725294506831,189790,3
1725294507616,189790,1
1725294520108,189800,3
1725294520108,189800,3
1725294551884,189790,1
1725294551885,189790,1
1725294702178,189800,1
1725294722099,189790,2
1725294722099,189790,2
1725294761148,189790,4
1725294761924,189790,1
1725294788522,189800,1
1725294897575,189810,2
1725294897575,189810,2
1725295185443,189810,1
1725295293850,189810,8
1725295326127,189800,1
1725295326128,189800,1
1725295448638,189810,1
1725295484836,189800,1
1725295500607,189820,2
1725295500607,189820,2
1725295560179,189810,1
1725295560179,189810,1
1725295642535,189820,1
1725295725982,189810,2
1725295725982,189810,2
1725295774009,189790,1
1725295774009,189790,1
1725295817006,189790,3
1725295853553,189780,3
1725295854053,189770,1
1725295854053,189770,1
1725295912127,189760,2
1725295912128,189760,2
1725295912878,189760,1
1725295947988,189760,2
1725296009759,189760,1
1725296059401,189760,2
1725296153444,189770,1
1725296153444,189770,1
1725296166716,189770,2
1725296167536,189770,1
1725296247565,189780,2
1725296247565,189780,2
1725296249817,189800,1
1725296249817,189800,1
1725296269091,189780,2
1725296269091,189780,2
1725296295947,189770,1
1725296295947,189770,1
1725296385235,189790,1
1725296491362,189800,1
1725296608066,189810,2
1725296608066,189810,2
1725296627317,189800,5
1725296627317,189800,5
1725296628341,189800,2
1725296658060,189820,1
1725296658060,189820,1
1725296695351,189810,1
1725296701608,189820,4
1725296701608,189820,4
1725296713641,189810,4
1725296716125,189790,1
1725296716125,189790,1
1725296811334,189810,2
1725296811334,189810,2
1725296835602,189790,1
1725296835602,189790,1
1725296871057,189800,1
1725297069799,189810,3
1725297069799,189810,3
1725297133691,189800,2
1725297133692,189800,2
1725297300605,189820,3
1725297300605,189820,3
1725297523371,189820,1
1725297600719,189830,1
1725297806728,189820,1
1725297855107,189810,1
1725298500669,189840,5
1725298500669,189840,5
1725298506890,189850,1
1725298506890,189850,1
1725298565771,189840,2
1725298565771,189840,2
1725298579294,189850,1
1725298579294,189850,1
1725298601304,189840,2
1725298601304,189840,2
1725298671569,189830,1
1725298671569,189830,1
1725298729642,189850,2
1725298729642,189850,2
1725298811496,189840,1
1725298811496,189840,1
1725299151141,189830,1
1725299156902,189840,1
1725299161403,189830,1
1725299266044,189850,1
1725299310843,189860,1
1725299311340,189870,1
1725299315660,189870,3
1725299399959,189880,1
1725299399959,189880,1
1725299550970,189870,2
1725299550970,189870,2
1725299573170,189870,3
1725299612009,189870,1
1725299751379,189850,1
1725299805445,189850,2
1725299887801,189840,4
1725299887801,189840,4
1725299888550,189840,1
1725299942868,189860,3
1725299942868,189860,3
1725300068265,189870,1
1725300068265,189870,1
1725300147610,189850,5
1725300147610,189850,5
1725300350366,189840,1
1725300350366,189840,1
1725300474841,189860,4
1725300474841,189860,4
1725300475779,189870,3
1725300475779,189870,3
1725300624963,189890,1
1725300624963,189890,1
1725300678782,189860,1
1725301026058,189850,1
1725301618962,189870,1
1725301632784,189880,1
1725301643974,189870,3
1725301643974,189870,3
1725301650295,189880,1
1725301650295,189880,1
1725301656241,189860,3
1725301656241,189860,3
1725301656541,189850,5
1725301656541,189850,5
1725301662244,189850,1
1725301723102,189840,4
1725301723102,189840,4
1725301764870,189840,1
1725301766217,189850,1
1725302087006,189860,1
1725302232178,189840,1
1725302395884,189850,1
1725302441443,189850,2
1725302640120,189850,1
1725302962006,189840,1
1725302996551,189830,3
1725302996551,189830,3
1725303114012,189870,2
1725303114012,189870,2
1725303171525,189850,2
1725303311240,189860,1
1725303311240,189860,1
1725304452700,189850,1
1725304578140,189850,3
1725304677981,189850,1
1725304746776,189850,2
1725304845146,189850,3
1725304845896,189850,2
1725304846397,189840,5
1725304846397,189840,5
1725304885192,189840,1
1725305375332,189850,1
1725305400349,189830,1
1725305401101,189810,1
1725305411363,189840,1
1725305447422,189850,1
1725305486745,189870,1
1725305601639,189850,1
1725305611674,189870,2
1725305611674,189870,2
1725305619882,189880,3
1725305619882,189880,3
1725305621383,189850,1
1725305621384,189850,1
1725305634719,189870,1
1725305643008,189860,2
1725305643008,189860,2
1725305667995,189840,1
1725305667995,189840,1
1725305728104,189870,1
1725305763330,189850,1
1725305794610,189840,1
1725305869009,189860,1
1725305886518,189850,1
1725305892255,189870,1
1725305916829,189880,1
1725305927284,189860,1
1725305958573,189870,1
1725306001631,189850,1
1725306005636,189880,1
1725306030259,189870,1
1725306039712,189860,1
1725306070357,189850,1
1725306130795,189870,1
1725306248507,189880,2
1725306248507,189880,2
1725306284987,189880,1
1725306305544,189890,1
1725306306567,189880,1
1725306307283,189880,2
1725306362585,189870,4
1725306362585,189870,4
1725306364338,189890,1
1725306364338,189890,1
1725306369647,189900,1
1725306370434,189880,1
1725306378606,189890,1
1725306384747,189910,1
1725306387671,189890,2
1725306387671,189890,2
1725306394429,189910,1
1725306394429,189910,1
1725306397401,189900,1
1725306415024,189910,1
1725306419517,189920,4
1725306419517,189920,4
1725306567390,189890,2
1725306567390,189890,2
1725306568105,189890,1
1725306649512,189910,2
1725306649512,189910,2
1725306664566,189890,1
1725306664567,189890,1
1725306673237,189910,1
1725306688506,189900,2
1725306688507,189900,2
1725306688757,189890,4
1725306688757,189890,4
1725306749866,189900,2
1725306749866,189900,2
1725306768195,189930,1
1725306768195,189930,1
1725306785400,189910,2
1725306785400,189910,2
1725306821700,189900,1
1725306821700,189900,1
1725306855471,189910,3
1725306855471,189910,3
1725306874289,189920,1
1725306874289,189920,1
1725306887514,189930,1
1725306900782,189920,1
1725306903366,189900,1
1725306903878,189920,4
1725306903878,189920,4
1725306905619,189900,1
1725306905619,189900,1
1725306924796,189890,3
1725306924796,189890,3
1725307000164,189870,3
1725307084275,189890,1
1725307084275,189890,1
1725307170637,189870,1
1725307191428,189860,1
